province,date,variable,value
Illes Balears,2016-07-01,avg_precipitation,6.698097212984337
Illes Balears,2016-08-01,avg_precipitation,19.245771222139624
Illes Balears,2016-09-01,avg_precipitation,44.69185022888221
Illes Balears,2016-10-01,avg_precipitation,69.81139063865302
Illes Balears,2016-11-01,avg_precipitation,97.26422525659578
Illes Balears,2016-12-01,avg_precipitation,94.7622233525046
Illes Balears,2017-01-01,avg_precipitation,124.79982263260169
Illes Balears,2017-02-01,avg_precipitation,39.63974855562947
Illes Balears,2017-03-01,avg_precipitation,57.82846225074015
Illes Balears,2017-04-01,avg_precipitation,35.693741278349435
Illes Balears,2017-05-01,avg_precipitation,21.599762640687562
Illes Balears,2017-06-01,avg_precipitation,15.64383061413462
Illes Balears,2017-07-01,avg_precipitation,8.430781068638582
Illes Balears,2017-08-01,avg_precipitation,25.296686098830154
Illes Balears,2017-09-01,avg_precipitation,47.22533484617289
Illes Balears,2017-10-01,avg_precipitation,64.70924788398085
Illes Balears,2017-11-01,avg_precipitation,62.879859671087864
Illes Balears,2017-12-01,avg_precipitation,49.155079098034605
Illes Balears,2018-01-01,avg_precipitation,63.23043415887421
Illes Balears,2018-02-01,avg_precipitation,56.781199055779446
Illes Balears,2018-03-01,avg_precipitation,58.52851572179402
Illes Balears,2018-04-01,avg_precipitation,60.49952397720307
Illes Balears,2018-05-01,avg_precipitation,35.61194360760074
Illes Balears,2018-06-01,avg_precipitation,21.2043898431081
Illes Balears,2018-07-01,avg_precipitation,5.826505992670553
Illes Balears,2018-08-01,avg_precipitation,28.737913585560218
Illes Balears,2018-09-01,avg_precipitation,81.94827653664065
Illes Balears,2018-10-01,avg_precipitation,138.7470819150463
Illes Balears,2018-11-01,avg_precipitation,109.3178788945838
Illes Balears,2018-12-01,avg_precipitation,45.57174902513142
Illes Balears,2019-01-01,avg_precipitation,40.625676539249085
Illes Balears,2019-02-01,avg_precipitation,8.957979576665755
Illes Balears,2019-03-01,avg_precipitation,10.262438540892315
Illes Balears,2019-04-01,avg_precipitation,37.44990023083848
Illes Balears,2019-05-01,avg_precipitation,25.643035069186325
Illes Balears,2019-06-01,avg_precipitation,1.5863557520508103
Illes Balears,2019-07-01,avg_precipitation,4.061909047041487
Illes Balears,2019-08-01,avg_precipitation,13.922675639370345
Illes Balears,2019-09-01,avg_precipitation,62.21454934334939
Illes Balears,2019-10-01,avg_precipitation,109.13837265412054
Illes Balears,2019-11-01,avg_precipitation,88.63279731862227
Illes Balears,2019-12-01,avg_precipitation,73.24481917654579
Illes Balears,2020-01-01,avg_precipitation,122.09293530002473
Illes Balears,2020-02-01,avg_precipitation,1.4520651564354363
Illes Balears,2020-03-01,avg_precipitation,52.22457842638604
Illes Balears,2020-04-01,avg_precipitation,115.84709886928287
Illes Balears,2020-05-01,avg_precipitation,16.82611474105663
Illes Balears,2020-06-01,avg_precipitation,22.9354304419839
Illes Balears,2020-07-01,avg_precipitation,4.194412926953327
Illes Balears,2020-08-01,avg_precipitation,10.390651694771575
Illes Balears,2020-09-01,avg_precipitation,112.2408284100839
Illes Balears,2020-10-01,avg_precipitation,50.278701566310666
Illes Balears,2020-11-01,avg_precipitation,25.024088057696577
Illes Balears,2020-12-01,avg_precipitation,45.15803956857991
Illes Balears,2021-01-01,avg_precipitation,91.122187879025
Illes Balears,2021-02-01,avg_precipitation,9.877446952802016
Illes Balears,2021-03-01,avg_precipitation,43.49528541805235
Illes Balears,2021-04-01,avg_precipitation,40.87791645473874
Illes Balears,2021-05-01,avg_precipitation,48.18975703274776
Illes Balears,2021-06-01,avg_precipitation,14.168603362155535
Illes Balears,2021-07-01,avg_precipitation,13.43378066434524
Illes Balears,2021-08-01,avg_precipitation,4.457007968491206
Illes Balears,2021-09-01,avg_precipitation,109.40035473479665
Illes Balears,2021-10-01,avg_precipitation,83.00266051097465
Illes Balears,2021-11-01,avg_precipitation,231.00212580043566
Illes Balears,2021-12-01,avg_precipitation,32.325521342775524
Illes Balears,2022-01-01,avg_precipitation,22.698188505027566
Illes Balears,2022-02-01,avg_precipitation,10.09416122174838
Illes Balears,2022-03-01,avg_precipitation,108.0596789128422
Illes Balears,2022-04-01,avg_precipitation,70.28275754137485
Illes Balears,2022-05-01,avg_precipitation,36.84643374153918
Illes Balears,2022-06-01,avg_precipitation,3.2684377323056473
Illes Balears,2022-07-01,avg_precipitation,1.7316144345762083
Illes Balears,2022-08-01,avg_precipitation,39.55868122122673
Illes Balears,2022-09-01,avg_precipitation,96.13075628936967
Illes Balears,2022-10-01,avg_precipitation,72.33925427442392
Illes Balears,2022-11-01,avg_precipitation,101.4652112106629
Illes Balears,2022-12-01,avg_precipitation,65.89206672144184
Illes Balears,2023-01-01,avg_precipitation,43.72112889132334
Illes Balears,2023-02-01,avg_precipitation,103.87816424742748
Illes Balears,2023-03-01,avg_precipitation,8.928726997665532
Illes Balears,2023-04-01,avg_precipitation,21.90735161782542
Illes Balears,2023-05-01,avg_precipitation,41.650690559098564
Illes Balears,2023-06-01,avg_precipitation,16.415078837200205
Illes Balears,2023-07-01,avg_precipitation,3.3767492207572025
Illes Balears,2023-08-01,avg_precipitation,88.28882194139048
Illes Balears,2023-09-01,avg_precipitation,87.39405558381257
Illes Balears,2023-10-01,avg_precipitation,27.673213610339463
Illes Balears,2023-11-01,avg_precipitation,18.640883185309793
Illes Balears,2023-12-01,avg_precipitation,13.08691002517053
Barcelona,2000-01-01,avg_precipitation,21.957115073197325
Barcelona,2000-02-01,avg_precipitation,9.67030686728457
Barcelona,2000-03-01,avg_precipitation,52.708390635299075
Barcelona,2000-04-01,avg_precipitation,66.26950775916086
Barcelona,2000-05-01,avg_precipitation,48.70238511803526
Barcelona,2000-06-01,avg_precipitation,81.5775549895432
Barcelona,2000-07-01,avg_precipitation,26.78420011880834
Barcelona,2000-08-01,avg_precipitation,26.00089513129949
Barcelona,2000-09-01,avg_precipitation,59.10986516067605
Barcelona,2000-10-01,avg_precipitation,97.64515367776896
Barcelona,2000-11-01,avg_precipitation,49.33805040402971
Barcelona,2000-12-01,avg_precipitation,58.755580329896524
Barcelona,2001-01-01,avg_precipitation,58.031500484184626
Barcelona,2001-02-01,avg_precipitation,27.23288875145457
Barcelona,2001-03-01,avg_precipitation,34.44712622165078
Barcelona,2001-04-01,avg_precipitation,36.392173297419596
Barcelona,2001-05-01,avg_precipitation,52.25167837118654
Barcelona,2001-06-01,avg_precipitation,21.59140511201348
Barcelona,2001-07-01,avg_precipitation,88.7762334502429
Barcelona,2001-08-01,avg_precipitation,41.020514781872784
Barcelona,2001-09-01,avg_precipitation,67.89968019399933
Barcelona,2001-10-01,avg_precipitation,31.285978175071406
Barcelona,2001-11-01,avg_precipitation,71.94197107912146
Barcelona,2001-12-01,avg_precipitation,14.045903960549122
Barcelona,2002-01-01,avg_precipitation,26.490637740363088
Barcelona,2002-02-01,avg_precipitation,28.181923230284735
Barcelona,2002-03-01,avg_precipitation,61.633834335609116
Barcelona,2002-04-01,avg_precipitation,105.62837403468227
Barcelona,2002-05-01,avg_precipitation,159.2989250286848
Barcelona,2002-06-01,avg_precipitation,63.645617518533285
Barcelona,2002-07-01,avg_precipitation,102.01850480522758
Barcelona,2002-08-01,avg_precipitation,103.82064823781194
Barcelona,2002-09-01,avg_precipitation,46.89342241246023
Barcelona,2002-10-01,avg_precipitation,96.75396909355753
Barcelona,2002-11-01,avg_precipitation,55.2865640791947
Barcelona,2002-12-01,avg_precipitation,37.489278768299314
Barcelona,2003-01-01,avg_precipitation,32.5814366043601
Barcelona,2003-02-01,avg_precipitation,128.14631327967962
Barcelona,2003-03-01,avg_precipitation,49.52657319325885
Barcelona,2003-04-01,avg_precipitation,35.06596303921488
Barcelona,2003-05-01,avg_precipitation,78.16337773727084
Barcelona,2003-06-01,avg_precipitation,21.552670339417528
Barcelona,2003-07-01,avg_precipitation,23.895049923913835
Barcelona,2003-08-01,avg_precipitation,67.50739297077803
Barcelona,2003-09-01,avg_precipitation,107.85291365237983
Barcelona,2003-10-01,avg_precipitation,125.42030483289528
Barcelona,2003-11-01,avg_precipitation,71.3668899069877
Barcelona,2003-12-01,avg_precipitation,70.54592430444222
Barcelona,2004-01-01,avg_precipitation,26.473719758802805
Barcelona,2004-02-01,avg_precipitation,114.54576155329693
Barcelona,2004-03-01,avg_precipitation,93.2888751454588
Barcelona,2004-04-01,avg_precipitation,98.46733991390461
Barcelona,2004-05-01,avg_precipitation,88.98405038775454
Barcelona,2004-06-01,avg_precipitation,31.701823626583774
Barcelona,2004-07-01,avg_precipitation,43.62445173207905
Barcelona,2004-08-01,avg_precipitation,43.314793265357594
Barcelona,2004-09-01,avg_precipitation,46.65963039214884
Barcelona,2004-10-01,avg_precipitation,52.85141634184248
Barcelona,2004-11-01,avg_precipitation,15.865974431795069
Barcelona,2004-12-01,avg_precipitation,56.58803616330449
Barcelona,2005-01-01,avg_precipitation,5.285066768657384
Barcelona,2005-02-01,avg_precipitation,57.88609047336171
Barcelona,2005-03-01,avg_precipitation,25.710937690724
Barcelona,2005-04-01,avg_precipitation,16.732917232905024
Barcelona,2005-05-01,avg_precipitation,67.20764604880907
Barcelona,2005-06-01,avg_precipitation,20.907215572029582
Barcelona,2005-07-01,avg_precipitation,31.84278239358109
Barcelona,2005-08-01,avg_precipitation,84.4414706193495
Barcelona,2005-09-01,avg_precipitation,97.10444554753556
Barcelona,2005-10-01,avg_precipitation,88.90392799889327
Barcelona,2005-11-01,avg_precipitation,116.96319382847655
Barcelona,2005-12-01,avg_precipitation,8.821893284073983
Barcelona,2006-01-01,avg_precipitation,84.1931123715283
Barcelona,2006-02-01,avg_precipitation,20.311098814357905
Barcelona,2006-03-01,avg_precipitation,43.96098855045689
Barcelona,2006-04-01,avg_precipitation,9.59095754636373
Barcelona,2006-05-01,avg_precipitation,12.16823585895986
Barcelona,2006-06-01,avg_precipitation,14.040313458705963
Barcelona,2006-07-01,avg_precipitation,30.76622425480318
Barcelona,2006-08-01,avg_precipitation,81.12280387673225
Barcelona,2006-09-01,avg_precipitation,120.50907744513249
Barcelona,2006-10-01,avg_precipitation,66.87613010326558
Barcelona,2006-11-01,avg_precipitation,15.877147297924104
Barcelona,2006-12-01,avg_precipitation,25.32380154125335
Barcelona,2007-01-01,avg_precipitation,8.058940327292552
Barcelona,2007-02-01,avg_precipitation,61.69172491801409
Barcelona,2007-03-01,avg_precipitation,54.38537029954349
Barcelona,2007-04-01,avg_precipitation,99.56951508296233
Barcelona,2007-05-01,avg_precipitation,58.61216402060428
Barcelona,2007-06-01,avg_precipitation,21.070731647773965
Barcelona,2007-07-01,avg_precipitation,17.26340459120981
Barcelona,2007-08-01,avg_precipitation,96.21591380699347
Barcelona,2007-09-01,avg_precipitation,30.23350720580696
Barcelona,2007-10-01,avg_precipitation,68.33827011807591
Barcelona,2007-11-01,avg_precipitation,10.196098855045683
Barcelona,2007-12-01,avg_precipitation,33.95770911487789
Barcelona,2008-01-01,avg_precipitation,30.960329408318227
Barcelona,2008-02-01,avg_precipitation,32.26668402678884
Barcelona,2008-03-01,avg_precipitation,34.161009708105816
Barcelona,2008-04-01,avg_precipitation,38.08541180108552
Barcelona,2008-05-01,avg_precipitation,158.11132992098428
Barcelona,2008-06-01,avg_precipitation,68.62202674001314
Barcelona,2008-07-01,avg_precipitation,56.82516458209575
Barcelona,2008-08-01,avg_precipitation,20.272689544052657
Barcelona,2008-09-01,avg_precipitation,39.882103070300346
Barcelona,2008-10-01,avg_precipitation,72.30255437922642
Barcelona,2008-11-01,avg_precipitation,62.30927600152985
Barcelona,2008-12-01,avg_precipitation,70.11066264128831
Barcelona,2009-01-01,avg_precipitation,51.80373839380896
Barcelona,2009-02-01,avg_precipitation,35.68054391432778
Barcelona,2009-03-01,avg_precipitation,54.674888312026475
Barcelona,2009-04-01,avg_precipitation,107.6640897735318
Barcelona,2009-05-01,avg_precipitation,36.90540903431606
Barcelona,2009-06-01,avg_precipitation,27.251084329505957
Barcelona,2009-07-01,avg_precipitation,29.59379755385028
Barcelona,2009-08-01,avg_precipitation,33.84893438687574
Barcelona,2009-09-01,avg_precipitation,75.19956545444185
Barcelona,2009-10-01,avg_precipitation,45.571744773653826
Barcelona,2009-11-01,avg_precipitation,21.255787837606896
Barcelona,2009-12-01,avg_precipitation,33.185650231513506
Barcelona,2010-01-01,avg_precipitation,59.69253053618365
Barcelona,2010-02-01,avg_precipitation,80.27440656863617
Barcelona,2010-03-01,avg_precipitation,77.68335950914253
Barcelona,2010-04-01,avg_precipitation,29.28415536224335
Barcelona,2010-05-01,avg_precipitation,121.00501273527702
Barcelona,2010-06-01,avg_precipitation,62.65019082571791
Barcelona,2010-07-01,avg_precipitation,13.163166160781858
Barcelona,2010-08-01,avg_precipitation,48.54831674627909
Barcelona,2010-09-01,avg_precipitation,72.69817800092771
Barcelona,2010-10-01,avg_precipitation,96.70581916720234
Barcelona,2010-11-01,avg_precipitation,26.79291544264244
Barcelona,2010-12-01,avg_precipitation,16.839071667466868
Barcelona,2011-01-01,avg_precipitation,33.37322092654228
Barcelona,2011-02-01,avg_precipitation,26.39319862963534
Barcelona,2011-03-01,avg_precipitation,141.98260190256082
Barcelona,2011-04-01,avg_precipitation,38.7466534295735
Barcelona,2011-05-01,avg_precipitation,53.94739069226197
Barcelona,2011-06-01,avg_precipitation,62.8907939814626
Barcelona,2011-07-01,avg_precipitation,116.51339848804179
Barcelona,2011-08-01,avg_precipitation,11.17677215653405
Barcelona,2011-09-01,avg_precipitation,32.97380520315409
Barcelona,2011-10-01,avg_precipitation,70.0722533709831
Barcelona,2011-11-01,avg_precipitation,156.5297224279215
Barcelona,2011-12-01,avg_precipitation,5.93169334429191
Barcelona,2012-01-01,avg_precipitation,11.75815993555055
Barcelona,2012-02-01,avg_precipitation,6.123170066809345
Barcelona,2012-03-01,avg_precipitation,49.229259400913016
Barcelona,2012-04-01,avg_precipitation,68.9652200802363
Barcelona,2012-05-01,avg_precipitation,40.970485079788745
Barcelona,2012-06-01,avg_precipitation,30.352136515660746
Barcelona,2012-07-01,avg_precipitation,42.210779008357264
Barcelona,2012-08-01,avg_precipitation,35.76803079251669
Barcelona,2012-09-01,avg_precipitation,68.27157469870693
Barcelona,2012-10-01,avg_precipitation,135.07868204122485
Barcelona,2012-11-01,avg_precipitation,56.25331402019741
Barcelona,2012-12-01,avg_precipitation,10.421224376866547
Barcelona,2013-01-01,avg_precipitation,36.455206816017956
Barcelona,2013-02-01,avg_precipitation,67.76878758534262
Barcelona,2013-03-01,avg_precipitation,132.00511038596431
Barcelona,2013-04-01,avg_precipitation,82.73575724039159
Barcelona,2013-05-01,avg_precipitation,71.1309414340003
Barcelona,2013-06-01,avg_precipitation,57.30279850594446
Barcelona,2013-07-01,avg_precipitation,68.56342819012586
Barcelona,2013-08-01,avg_precipitation,50.02105999820971
Barcelona,2013-09-01,avg_precipitation,35.21168227721402
Barcelona,2013-10-01,avg_precipitation,31.177968377452444
Barcelona,2013-11-01,avg_precipitation,124.58394297199865
Barcelona,2013-12-01,avg_precipitation,16.463930277409332
Barcelona,2014-01-01,avg_precipitation,36.37684213952654
Barcelona,2014-02-01,avg_precipitation,34.74164883185366
Barcelona,2014-03-01,avg_precipitation,29.8096543979428
Barcelona,2014-04-01,avg_precipitation,54.66705184437734
Barcelona,2014-05-01,avg_precipitation,67.59410678102647
Barcelona,2014-06-01,avg_precipitation,35.619805186879006
Barcelona,2014-07-01,avg_precipitation,90.21622303416949
Barcelona,2014-08-01,avg_precipitation,92.84183843693796
Barcelona,2014-09-01,avg_precipitation,169.81997282055877
Barcelona,2014-10-01,avg_precipitation,17.777673797879352
Barcelona,2014-11-01,avg_precipitation,167.22024298745984
Barcelona,2014-12-01,avg_precipitation,27.69314085297875
Barcelona,2015-01-01,avg_precipitation,20.618503177716104
Barcelona,2015-02-01,avg_precipitation,34.71375328553873
Barcelona,2015-03-01,avg_precipitation,100.98398528729648
Barcelona,2015-04-01,avg_precipitation,22.990763872500743
Barcelona,2015-05-01,avg_precipitation,24.066597768681792
Barcelona,2015-06-01,avg_precipitation,52.3171368818508
Barcelona,2015-07-01,avg_precipitation,59.13775256943367
Barcelona,2015-08-01,avg_precipitation,64.10490125074254
Barcelona,2015-09-01,avg_precipitation,63.87582087608943
Barcelona,2015-10-01,avg_precipitation,41.62795088170431
Barcelona,2015-11-01,avg_precipitation,65.71931123715277
Barcelona,2015-12-01,avg_precipitation,1.4767632052210555
Barcelona,2016-01-01,avg_precipitation,36.77511860489717
Barcelona,2016-02-01,avg_precipitation,85.165355163687
Barcelona,2016-03-01,avg_precipitation,64.52777755173449
Barcelona,2016-04-01,avg_precipitation,43.411272144327725
Barcelona,2016-05-01,avg_precipitation,60.42181841854711
Barcelona,2016-06-01,avg_precipitation,23.415471123878028
Barcelona,2016-07-01,avg_precipitation,40.47291414063324
Barcelona,2016-08-01,avg_precipitation,29.885219754734017
Barcelona,2016-09-01,avg_precipitation,36.25801752829837
Barcelona,2016-10-01,avg_precipitation,70.68411630196854
Barcelona,2016-11-01,avg_precipitation,107.78668207377503
Barcelona,2016-12-01,avg_precipitation,28.231716943208
Barcelona,2017-01-01,avg_precipitation,59.605540048988075
Barcelona,2017-02-01,avg_precipitation,51.561060160960864
Barcelona,2017-03-01,avg_precipitation,93.27034592755946
Barcelona,2017-04-01,avg_precipitation,21.02450218493412
Barcelona,2017-05-01,avg_precipitation,56.06457965447928
Barcelona,2017-06-01,avg_precipitation,84.37546689234821
Barcelona,2017-07-01,avg_precipitation,40.1085631515132
Barcelona,2017-08-01,avg_precipitation,49.498311456866894
Barcelona,2017-09-01,avg_precipitation,47.409278442797024
Barcelona,2017-10-01,avg_precipitation,35.474403313613294
Barcelona,2017-11-01,avg_precipitation,22.604303140283335
Barcelona,2017-12-01,avg_precipitation,32.08231952932367
Barcelona,2018-01-01,avg_precipitation,60.48418465744954
Barcelona,2018-02-01,avg_precipitation,56.35765377948844
Barcelona,2018-03-01,avg_precipitation,75.46701441161392
Barcelona,2018-04-01,avg_precipitation,103.90882680836862
Barcelona,2018-05-01,avg_precipitation,106.36777690072991
Barcelona,2018-06-01,avg_precipitation,58.718521894097826
Barcelona,2018-07-01,avg_precipitation,58.66651476559767
Barcelona,2018-08-01,avg_precipitation,92.4803274553045
Barcelona,2018-09-01,avg_precipitation,74.98974667784222
Barcelona,2018-10-01,avg_precipitation,185.9075329367632
Barcelona,2018-11-01,avg_precipitation,104.46714461253023
Barcelona,2018-12-01,avg_precipitation,30.702621107196016
Barcelona,2019-01-01,avg_precipitation,27.236770366271447
Barcelona,2019-02-01,avg_precipitation,9.424292235956612
Barcelona,2019-03-01,avg_precipitation,20.926941010847358
Barcelona,2019-04-01,avg_precipitation,52.374400872346136
Barcelona,2019-05-01,avg_precipitation,65.8717602350126
Barcelona,2019-06-01,avg_precipitation,23.230659060763134
Barcelona,2019-07-01,avg_precipitation,41.60547494852997
Barcelona,2019-08-01,avg_precipitation,34.05119337277335
Barcelona,2019-09-01,avg_precipitation,75.53347384182211
Barcelona,2019-10-01,avg_precipitation,127.11256682968902
Barcelona,2019-11-01,avg_precipitation,29.334616354862597
Barcelona,2019-12-01,avg_precipitation,83.80650516328011
Barcelona,2020-01-01,avg_precipitation,129.7109702409531
Barcelona,2020-02-01,avg_precipitation,13.616509476185442
Barcelona,2020-03-01,avg_precipitation,69.20951768698069
Barcelona,2020-04-01,avg_precipitation,99.92522398626379
Barcelona,2020-05-01,avg_precipitation,58.670323142399106
Barcelona,2020-06-01,avg_precipitation,96.02110882355329
Barcelona,2020-07-01,avg_precipitation,49.96125708984674
Barcelona,2020-08-01,avg_precipitation,67.92365343771111
Barcelona,2020-09-01,avg_precipitation,62.45021035585532
Barcelona,2020-10-01,avg_precipitation,74.93899273316134
Barcelona,2020-11-01,avg_precipitation,72.29611757142735
Barcelona,2020-12-01,avg_precipitation,18.846777934199704
Barcelona,2021-01-01,avg_precipitation,38.47248285009803
Barcelona,2021-02-01,avg_precipitation,57.42149291625638
Barcelona,2021-03-01,avg_precipitation,39.773450405657194
Barcelona,2021-04-01,avg_precipitation,60.42209509549425
Barcelona,2021-05-01,avg_precipitation,58.11096373090727
Barcelona,2021-06-01,avg_precipitation,36.93955422461286
Barcelona,2021-07-01,avg_precipitation,27.383604449616296
Barcelona,2021-08-01,avg_precipitation,49.69834075207305
Barcelona,2021-09-01,avg_precipitation,82.66701115659102
Barcelona,2021-10-01,avg_precipitation,73.33652054326335
Barcelona,2021-11-01,avg_precipitation,101.06537713509157
Barcelona,2021-12-01,avg_precipitation,12.822088585448427
Barcelona,2022-01-01,avg_precipitation,23.209810639042367
Barcelona,2022-02-01,avg_precipitation,20.13064848193869
Barcelona,2022-03-01,avg_precipitation,131.64129647562388
Barcelona,2022-04-01,avg_precipitation,64.73216044007906
Barcelona,2022-05-01,avg_precipitation,52.87592666433391
Barcelona,2022-06-01,avg_precipitation,31.436685735675848
Barcelona,2022-07-01,avg_precipitation,39.65900380023922
Barcelona,2022-08-01,avg_precipitation,89.95757077640432
Barcelona,2022-09-01,avg_precipitation,94.31218110947458
Barcelona,2022-10-01,avg_precipitation,44.61484127694548
Barcelona,2022-11-01,avg_precipitation,36.87174395989811
Barcelona,2022-12-01,avg_precipitation,37.86161270109938
Barcelona,2023-01-01,avg_precipitation,20.938122014533683
Barcelona,2023-02-01,avg_precipitation,58.2580256658556
Barcelona,2023-03-01,avg_precipitation,9.371121436767108
Barcelona,2023-04-01,avg_precipitation,29.15823480107741
Barcelona,2023-05-01,avg_precipitation,95.99719254274254
Barcelona,2023-06-01,avg_precipitation,82.70150626185027
Barcelona,2023-07-01,avg_precipitation,43.50412167275627
Barcelona,2023-08-01,avg_precipitation,64.72663503869404
Barcelona,2023-09-01,avg_precipitation,30.92074832976636
Barcelona,2023-10-01,avg_precipitation,51.56168675287054
Barcelona,2023-11-01,avg_precipitation,25.373180238755936
Barcelona,2023-12-01,avg_precipitation,13.355619390171462
Burgos,2000-01-01,avg_precipitation,15.874303832248103
Burgos,2000-02-01,avg_precipitation,10.599495837167616
Burgos,2000-03-01,avg_precipitation,33.64770095642655
Burgos,2000-04-01,avg_precipitation,97.68140485234915
Burgos,2000-05-01,avg_precipitation,55.47307569856645
Burgos,2000-06-01,avg_precipitation,25.677915836208115
Burgos,2000-07-01,avg_precipitation,37.70992755930235
Burgos,2000-08-01,avg_precipitation,14.657082048575829
Burgos,2000-09-01,avg_precipitation,33.428420653231036
Burgos,2000-10-01,avg_precipitation,80.98639719832005
Burgos,2000-11-01,avg_precipitation,131.58106947067262
Burgos,2000-12-01,avg_precipitation,82.25765511947695
Burgos,2001-01-01,avg_precipitation,126.17969305380505
Burgos,2001-02-01,avg_precipitation,31.340711148714952
Burgos,2001-03-01,avg_precipitation,99.40882110505866
Burgos,2001-04-01,avg_precipitation,23.28747748494271
Burgos,2001-05-01,avg_precipitation,38.43786280316281
Burgos,2001-06-01,avg_precipitation,10.953779258671295
Burgos,2001-07-01,avg_precipitation,41.96113672145877
Burgos,2001-08-01,avg_precipitation,27.46591449293691
Burgos,2001-09-01,avg_precipitation,36.76098058798647
Burgos,2001-10-01,avg_precipitation,57.65313073779605
Burgos,2001-11-01,avg_precipitation,35.68717045152229
Burgos,2001-12-01,avg_precipitation,12.679054127724148
Burgos,2002-01-01,avg_precipitation,43.96935771574115
Burgos,2002-02-01,avg_precipitation,28.365199680755026
Burgos,2002-03-01,avg_precipitation,30.05459438006726
Burgos,2002-04-01,avg_precipitation,48.67105555822075
Burgos,2002-05-01,avg_precipitation,64.84049090457104
Burgos,2002-06-01,avg_precipitation,44.5912225076431
Burgos,2002-07-01,avg_precipitation,26.035788583066946
Burgos,2002-08-01,avg_precipitation,43.28713730586897
Burgos,2002-09-01,avg_precipitation,42.02369914213814
Burgos,2002-10-01,avg_precipitation,86.61288493660898
Burgos,2002-11-01,avg_precipitation,80.34889725283593
Burgos,2002-12-01,avg_precipitation,86.54411206719851
Burgos,2003-01-01,avg_precipitation,101.89202367297459
Burgos,2003-02-01,avg_precipitation,57.56091604118785
Burgos,2003-03-01,avg_precipitation,36.11960347331558
Burgos,2003-04-01,avg_precipitation,59.338835802539116
Burgos,2003-05-01,avg_precipitation,46.793873287656275
Burgos,2003-06-01,avg_precipitation,22.235299248553144
Burgos,2003-07-01,avg_precipitation,14.258256974761325
Burgos,2003-08-01,avg_precipitation,31.359503861904745
Burgos,2003-09-01,avg_precipitation,55.241688509361424
Burgos,2003-10-01,avg_precipitation,131.6602701370748
Burgos,2003-11-01,avg_precipitation,69.28549310701248
Burgos,2003-12-01,avg_precipitation,51.717337357331886
Burgos,2004-01-01,avg_precipitation,63.03125722335372
Burgos,2004-02-01,avg_precipitation,48.06906507451232
Burgos,2004-03-01,avg_precipitation,59.832204491236006
Burgos,2004-04-01,avg_precipitation,53.822762341304255
Burgos,2004-05-01,avg_precipitation,60.00909324831766
Burgos,2004-06-01,avg_precipitation,26.370542236721022
Burgos,2004-07-01,avg_precipitation,20.045522938100497
Burgos,2004-08-01,avg_precipitation,31.203034571788717
Burgos,2004-09-01,avg_precipitation,39.06644831240651
Burgos,2004-10-01,avg_precipitation,73.63929242752654
Burgos,2004-11-01,avg_precipitation,40.8159631210994
Burgos,2004-12-01,avg_precipitation,62.69523444007836
Burgos,2005-01-01,avg_precipitation,24.055937651281553
Burgos,2005-02-01,avg_precipitation,36.40591649912121
Burgos,2005-03-01,avg_precipitation,20.55363271999336
Burgos,2005-04-01,avg_precipitation,57.40548473337369
Burgos,2005-05-01,avg_precipitation,38.349241793179814
Burgos,2005-06-01,avg_precipitation,19.721541621781906
Burgos,2005-07-01,avg_precipitation,4.920385012931162
Burgos,2005-08-01,avg_precipitation,10.516138880287492
Burgos,2005-09-01,avg_precipitation,21.694344740962354
Burgos,2005-10-01,avg_precipitation,106.41334810350163
Burgos,2005-11-01,avg_precipitation,96.00276068402157
Burgos,2005-12-01,avg_precipitation,53.32802857504216
Burgos,2006-01-01,avg_precipitation,37.718523622819895
Burgos,2006-02-01,avg_precipitation,52.74377101587067
Burgos,2006-03-01,avg_precipitation,51.49063417229635
Burgos,2006-04-01,avg_precipitation,46.52922705208667
Burgos,2006-05-01,avg_precipitation,31.69279212877958
Burgos,2006-06-01,avg_precipitation,56.31389369840076
Burgos,2006-07-01,avg_precipitation,28.221356267799425
Burgos,2006-08-01,avg_precipitation,16.19867330161236
Burgos,2006-09-01,avg_precipitation,50.27932627098316
Burgos,2006-10-01,avg_precipitation,87.26553593468562
Burgos,2006-11-01,avg_precipitation,71.61629108861663
Burgos,2006-12-01,avg_precipitation,36.14371257485029
Burgos,2007-01-01,avg_precipitation,36.12351117139359
Burgos,2007-02-01,avg_precipitation,75.3247227322485
Burgos,2007-03-01,avg_precipitation,73.72350855463144
Burgos,2007-04-01,avg_precipitation,71.70012342394597
Burgos,2007-05-01,avg_precipitation,90.76682469002282
Burgos,2007-06-01,avg_precipitation,51.169806054315245
Burgos,2007-07-01,avg_precipitation,8.925723207626989
Burgos,2007-08-01,avg_precipitation,28.777003894614275
Burgos,2007-09-01,avg_precipitation,38.61882934785928
Burgos,2007-10-01,avg_precipitation,45.22479294869841
Burgos,2007-11-01,avg_precipitation,36.10438264040017
Burgos,2007-12-01,avg_precipitation,19.03002734516401
Burgos,2008-01-01,avg_precipitation,40.713538691008374
Burgos,2008-02-01,avg_precipitation,32.8159805661801
Burgos,2008-03-01,avg_precipitation,49.550113174961076
Burgos,2008-04-01,avg_precipitation,78.9051816250964
Burgos,2008-05-01,avg_precipitation,146.88590044964695
Burgos,2008-06-01,avg_precipitation,55.38199057093389
Burgos,2008-07-01,avg_precipitation,14.855450061275855
Burgos,2008-08-01,avg_precipitation,12.189314015813967
